totalArea,floorNumber,floorsTotal,wallsMaterial,latitude,longitude,price
80,2,3,,57.0155231,40.9777105,1350000
43,1,5,5,56.989296,41.0247079,1350000
30,1,5,,57.0150518,40.9842725,1350000
30,3,5,4,57.0015732,40.9629287,1350000
31,1,5,5,57.001951,40.952324,1350000
43,3,3,,57.0316671,40.9173316,1350000
44,5,5,,56.960702,40.9883021,1350000
30,3,5,5,56.9728259,40.973315,1350000
42,2,5,,56.9528528,41.1005836,1350000
31,3,5,4,56.97429,41.0073601,1350000
43,1,3,5,56.979385,40.96769,1350000
30,2,5,4,56.987734,41.0344419,1350000
31,1,5,,56.9589955,40.999598,1350000
39,1,2,,57.017641,41.009804,1350000
31,4,5,5,56.988952,41.003236,1350000
31,2,5,5,56.998026,40.944624,1350000
32,3,5,,56.963738,41.001153,1350000
32,5,5,5,56.983174,40.9979468,1350000
30,3,5,,56.960816,41.017006,1350000
32,2,5,,56.9536959,41.0432389,1350000
34,5,5,5,57.013406,40.979003,1350000
33,4,5,,56.9563534,41.039642,1350000
33,5,5,,56.9563534,41.039642,1350000
31,2,5,5,57.018528,40.9606488,1350000
35,2,5,,56.9563534,41.039642,1353000
28,2,3,,56.9908674,40.9306046,1355000
31,4,5,,56.9589899,40.9946997,1355000
33,2,5,,56.9563534,41.039642,1356000
33,2,5,,56.9563534,41.039642,1356000
33,2,5,,56.9563534,41.039642,1356000
42,5,5,,57.008146,40.9477671,1360000
42,5,5,,57.0077986,40.9480101,1360000
34,2,5,,56.9602211,41.0086945,1360000
32,4,5,5,56.989063,41.002415,1360000
29,1,4,,56.9908674,40.9306046,1360000
27,2,3,,56.9908674,40.9306046,1360000
31,1,5,5,57.031739,40.97883,1360000
34,2,5,,56.9602211,41.0086945,1360000
32,4,5,,57.0265119,40.9883569,1370000
31,1,4,5,56.9894034,41.0269757,1370000
44,3,5,5,57.0078662,40.9486011,1370000
30,3,5,,56.9606204,41.0153765,1370000
42,1,5,,56.9925451,41.0002812,1370000
31,4,5,,56.972643,41.0521429,1370000
30,5,5,5,56.9934835,40.9683577,1380000
30,3,5,,56.9606204,41.0153765,1380000
42,2,5,,56.9528528,41.1005836,1380000
29,2,4,5,57.0327655,40.9692979,1380000
43,1,5,,57.038947,40.964153,1380000
32,1,5,,57.0308917,40.978766,1380000
35,9,9,,56.990362,41.034435,1380000
34,5,5,5,57.013406,40.979003,1380000
31,1,5,,56.9633693,40.9940312,1380000
36,2,10,,57.0019052,40.9305844,1380000
43,1,4,,57.0351669,40.9694261,1380000
31,2,5,,56.959899,41.000031,1380000
31,4,5,,56.954602,40.9958208,1380000
31,1,5,5,57.011612,40.983711,1380000
33,3,5,,56.9606204,41.0153765,1380000
32,3,5,,56.9570864,40.9969447,1380000
44,1,4,,56.9880727,41.0017744,1380000
32,2,5,5,57.035909,40.988028,1380000
30,2,4,5,57.0327655,40.9692979,1380000
22,4,5,5,57.0165495,40.9633658,1385000
36,3,5,,56.9563534,41.039642,1387000
36,4,5,,56.9563534,41.039642,1387000
36,5,5,,56.9563534,41.039642,1387000
36,3,5,,56.9563534,41.039642,1387000
36,4,5,,56.9563534,41.039642,1387000
36,5,5,,56.9563534,41.039642,1387000
42,1,14,,57.0349765,40.925136,1388000
30,3,5,4,57.0015732,40.9629287,1390000
48,4,5,4,57.0054419,40.8851668,1390000
32,5,5,,56.9590746,40.9984915,1390000
37,2,5,,56.9533706,41.1005469,1390000
45,13,17,,56.9737395,40.9811957,1390000
30,1,5,,56.995779,41.0040209,1390000
46,1,2,,56.9867001,41.0148722,1390000
33,3,5,,56.960816,41.017006,1390000
36,2,14,,56.971523,40.9709699,1395000
35,2,14,,56.971523,40.9709699,1395000
34,2,14,,56.971523,40.9709699,1396000
33,7,15,,56.971523,40.9709699,1396000
37,4,5,,56.9563534,41.039642,1398000
37,5,5,,56.9563534,41.039642,1398000
36,4,5,,56.9563534,41.039642,1398000
36,5,5,,56.9563534,41.039642,1398000
39,1,17,,57.0161915,40.9716018,1399000
39,2,2,5,57.016674,41.026445,1399000
31,3,5,,57.035632,40.968714,1399000
37,4,9,,56.9589899,40.9946997,1399000
32,1,3,5,56.9779656,40.9649649,1400000
30,5,5,,57.016011,41.008888,1400000
46,5,5,5,57.015961,41.023636,1400000
32,1,9,5,56.964283,41.0040261,1400000
32,3,5,,56.9570864,40.9969447,1400000
27,3,3,,56.9908674,40.9306046,1400000
43,1,4,5,57.0327655,40.9692979,1400000
47,5,5,4,56.986781,41.033377,1400000
43,1,5,,56.959295,40.99128,1400000
32,1,9,5,56.964283,41.0040261,1400000
32,1,9,5,56.964283,41.0040261,1400000
31,4,4,5,57.023063,41.015599,1400000
37,1,5,5,57.024502,40.965851,1400000
44,1,5,,56.976655,40.9659836,1400000
35,2,5,,56.9563534,41.039642,1400000
32,1,9,5,56.964283,41.0040261,1400000
32,1,9,5,56.964283,41.0040261,1400000
45,1,2,,57.035279,40.947723,1400000
42,2,5,5,56.9698349,41.0052595,1400000
30,4,5,,56.963738,41.001153,1400000
28,6,10,,56.989946,40.9714631,1400000
31,1,5,,56.96186,40.9985271,1400000
32,2,5,,56.9570864,40.9969447,1400000
32,3,5,,57.0204414,40.9599039,1400000
44,1,5,,56.9570864,40.9969447,1400000
40,1,17,,57.0161915,40.9716018,1400000
30,4,5,5,56.997372,40.996987,1400000
44,1,5,,56.9865821,41.0340285,1400000
48,2,5,4,57.0054419,40.8851668,1400000
47,1,5,,57.0220537,41.0111494,1400000
63,1,2,1,57.002575,40.9329661,1400000
43,2,2,,56.9798433,40.9868838,1400000
37,1,4,5,57.024502,40.965851,1400000
31,1,5,,56.9733618,41.0095548,1400000
36,1,5,,56.9876457,40.9348893,1400000
36,1,5,,56.9876457,40.9348893,1400000
52,2,2,5,56.999642,40.9036941,1400000
41,1,3,5,56.9862328,40.9910928,1400000
42,4,5,,56.9995902,41.0673398,1400000
42,1,3,5,57.017528,41.00864,1400000
42,3,4,5,56.969288,40.9658511,1400000
31,4,5,,56.9627121,40.9941208,1400000
42,1,5,,56.95771,40.992495,1400000
30,4,5,,56.972643,41.0521429,1400000
41,13,17,,56.9726955,41.0108145,1400000
38,2,2,,57.0019052,40.9305844,1400000
33,5,5,4,56.9675669,40.9843174,1400000
31,2,2,,57.0351669,40.9694261,1400000
37,3,5,,56.9563534,41.039642,1402000
37,4,5,,56.9563534,41.039642,1402000
37,5,5,,56.9563534,41.039642,1402000
36,3,5,,56.9563534,41.039642,1402000
36,5,5,,56.9563534,41.039642,1402000
37,2,5,,56.9563534,41.039642,1406000
37,2,5,,56.9563534,41.039642,1406000
37,2,5,,56.9563534,41.039642,1406000
29,1,9,,56.9893535,40.9591427,1410000
30,4,5,5,56.997372,40.996987,1410000
37,2,5,,56.9563534,41.039642,1414000
37,2,5,,56.9563534,41.039642,1414000
36,3,5,,56.9536959,41.0432389,1414000
40,4,9,,57.0268556,40.9258377,1415000
39,1,5,,56.9563534,41.039642,1418000
39,1,5,,56.9563534,41.039642,1418000
40,5,5,,57.001276,40.942754,1420000
40,5,5,,56.9996062,40.9295462,1420000
36,1,2,5,57.031853,40.9662851,1420000
39,1,9,,57.0268556,40.9258377,1420000
47,1,2,5,56.985175,41.017408,1420000
32,1,5,,57.0309157,40.984445,1420000
30,1,5,,56.9571232,40.992283,1420000
36,1,2,5,57.031853,40.9662851,1420000
30,4,5,5,56.971457,40.970331,1420000
30,5,5,,57.0197758,41.0160956,1420000
33,13,14,,56.971523,40.9709699,1424000
33,8,15,,56.971523,40.9709699,1424000
35,12,14,,56.971523,40.9709699,1424000
34,11,14,,56.971523,40.9709699,1424000
34,12,14,,56.971523,40.9709699,1424000
34,13,14,,56.971523,40.9709699,1424000
33,14,14,,56.971523,40.9709699,1424000
33,13,14,,56.971523,40.9709699,1424000
33,12,14,,56.971523,40.9709699,1424000
33,11,14,,56.971523,40.9709699,1424000
33,14,14,,56.971523,40.9709699,1424000
40,4,9,,57.0268556,40.9258377,1425000
33,11,21,,56.993567,40.993566,1427000
28,8,10,,56.989946,40.9714631,1427000
28,9,10,,56.989946,40.9714631,1427000
28,10,10,,56.989946,40.9714631,1427000
28,10,10,,56.989946,40.9714631,1427000
33,11,21,,56.993567,40.993566,1428000
33,11,21,,56.9937603,40.9913931,1428000
44,1,5,,56.971725,41.0085849,1430000
29,1,5,,56.966675,41.011415,1430000
45,2,2,5,56.995914,40.91373,1430000
30,3,5,,57.0107751,40.9757501,1430000
44,5,5,4,56.9667799,40.9781015,1430000
38,1,5,,56.9521531,41.0536802,1430000
31,2,5,5,56.966309,40.971756,1430000
34,1,10,,56.981177,40.993567,1430000
30,5,5,4,56.9667695,40.9798743,1430000
30,4,5,5,56.997372,40.996987,1430000
44,3,14,,57.0344665,40.9242812,1430000
34,3,14,5,56.9845443,40.9958656,1430000
30,3,5,5,57.0232957,40.9615227,1430000
45,1,2,5,56.98516,40.961549,1430000
29,2,5,5,56.969374,40.9749849,1430000
34,5,5,5,56.983895,40.999956,1430000
31,5,5,,57.0247855,40.9612025,1430000
42,1,4,,57.0366199,40.9830339,1430000
44,5,5,,57.008146,40.9477671,1430000
54,1,2,,57.0273143,40.9780503,1430000
44,5,5,,56.958293,40.991825,1435000
28,4,10,,56.989946,40.9714631,1435000
36,5,5,,56.9876457,40.9348893,1436000
36,5,5,,56.9876457,40.9348893,1436000
40,5,9,,57.0268556,40.9258377,1439000
44,3,4,5,56.998567,41.036717,1440000
46,1,2,,56.9904372,40.9248726,1440000
44,1,5,,56.976655,40.9659836,1440000
35,20,21,,57.016309,40.972288,1440000
35,20,21,,57.016309,40.972288,1442000
35,20,21,,57.0161708,40.9708645,1443000
35,15,21,,57.0174506,40.9797547,1445000
38,3,5,,56.9563534,41.039642,1448000
38,4,5,,56.9563534,41.039642,1448000
38,5,5,,56.9563534,41.039642,1448000
38,4,5,,56.9563534,41.039642,1448000
38,5,5,,56.9563534,41.039642,1448000
42,14,17,,57.0353706,40.9229154,1450000
56,3,3,5,56.9708859,40.9643963,1450000
31,2,5,,56.971552,41.052262,1450000
46,4,5,1,56.9818,41.035583,1450000
43,4,4,,56.9655087,40.9711108,1450000
30,3,5,,57.0103845,40.9828788,1450000
31,4,5,,56.9581178,40.9858732,1450000
49,2,2,5,56.9856744,40.9638151,1450000
37,21,21,,57.0161915,40.9716018,1450000
39,1,5,,57.0064833,41.0242754,1450000
32,4,5,,56.9580657,40.9868019,1450000
44,1,3,,56.970614,40.963337,1450000
45,1,5,4,57.02,41.016538,1450000
40,5,5,5,56.9715664,40.966146,1450000
43,5,5,,57.0210798,41.0160321,1450000
32,1,5,,56.972959,41.006229,1450000
44,4,5,,56.968954,40.9673221,1450000
41,12,12,,56.9726955,41.0108145,1450000
46,4,5,1,56.9818,41.035583,1450000
40,5,5,,57.0100256,40.9795236,1450000
33,5,5,5,57.013406,40.979003,1450000
41,3,3,5,57.03077,40.985866,1450000
31,4,5,5,56.961075,41.003598,1450000
32,2,5,5,56.9843948,40.9930464,1450000
43,5,5,,57.0210798,41.0160321,1450000
30,3,5,5,56.971303,40.97167,1450000
84,2,4,5,57.0003335,40.9588266,1450000
31,5,5,5,57.030973,40.980107,1450000
32,3,5,,56.976655,40.9659836,1450000
51,5,12,5,57.001519,40.954974,1450000
31,4,5,,56.9581178,40.9858732,1450000
32,1,3,5,57.0300187,40.9857689,1450000
42,16,17,,56.9726955,41.0108145,1450000
46,5,5,,56.993434,41.0250231,1450000
41,1,5,,56.9895028,40.9274548,1450000
31,3,14,5,56.998916,40.9970414,1450000
37,1,5,5,57.024502,40.965851,1450000
30,1,5,,56.9571232,40.992283,1450000
42,2,5,5,57.0161842,41.0219127,1450000
31,5,14,5,56.998916,40.9970414,1450000
30,1,5,,57.0463711,40.9646761,1450000
43,5,5,,57.0210798,41.0160321,1450000
27,2,5,,56.9895184,40.9371718,1450000
41,1,17,,56.9726955,41.0108145,1450000
32,6,14,5,56.998916,40.9970414,1450000
42,4,5,,56.968954,40.9673221,1450000
32,2,5,,57.028256,40.982767,1450000
42,2,14,,56.950762,41.0515451,1450000
35,12,21,,57.0161915,40.9716018,1450000
40,2,2,5,57.01644,41.011716,1450000
40,4,5,5,57.008893,40.948662,1450000
45,5,5,,57.0210798,41.0160321,1450000
30,1,5,,56.96254,41.002231,1450000
35,3,3,,56.996018,41.0552408,1450000
38,1,5,,56.98848,40.9333668,1450000
43,4,5,,56.9926075,40.9222544,1450000
31,2,5,,57.0138096,40.9838914,1450000
48,3,5,,56.9961286,41.0448806,1450000
47,1,5,,57.0143258,41.0159808,1450000
46,5,5,4,56.9667799,40.9781015,1450000
31,3,5,5,57.011879,40.98166,1450000
30,1,5,,56.9733618,41.0095548,1450000
43,5,5,,57.0210798,41.0160321,1450000
36,10,17,,56.9737395,40.9811957,1454000
36,10,17,,56.9737395,40.9811957,1454000
36,18,21,,57.0161915,40.9716018,1455000
36,20,21,,57.0161708,40.9708645,1455000
40,8,10,,56.987809,40.93259,1455000
33,15,21,,56.993567,40.993566,1456000
33,15,21,,56.9937603,40.9913931,1456000
37,1,5,,56.9524984,41.0482317,1460000
37,13,17,,56.9737395,40.9811957,1460000
41,7,17,,56.9726955,41.0108145,1460000
42,1,5,4,56.981769,40.995582,1460000
36,1,5,,56.9908674,40.9306046,1460000
36,1,5,,56.9908674,40.9306046,1460000
36,5,5,,56.9908674,40.9306046,1460000
36,5,5,,56.9908674,40.9306046,1460000
36,5,5,,56.9908674,40.9306046,1460000
36,5,5,,56.9908674,40.9306046,1460000
36,5,5,,56.9908674,40.9306046,1460000
36,5,5,,56.9908674,40.9306046,1460000
36,1,5,,56.9908674,40.9306046,1460000
36,1,5,,56.9908674,40.9306046,1460000
36,1,5,,56.9908674,40.9306046,1460000
42,5,5,,57.003372,40.958128,1460000
34,5,21,,56.993567,40.993566,1462000
29,6,10,,56.9888949,40.9754689,1462000
45,1,5,,56.972643,41.0521429,1465000
36,8,17,,56.9737395,40.9811957,1466000
36,8,17,,56.9737395,40.9811957,1466000
33,5,5,5,57.0426191,40.9732275,1470000
43,1,5,,56.9668466,40.984714,1470000
30,3,5,5,56.966309,40.971756,1470000
42,1,5,,56.97121,41.012504,1470000
31,3,5,,56.9720147,41.0092389,1470000
36,13,17,,56.9737395,40.9811957,1470000
36,13,17,,56.9737395,40.9811957,1470000
39,2,5,,56.9563534,41.039642,1471000
39,3,5,,56.9563534,41.039642,1471000
38,4,5,,56.9563534,41.039642,1471000
39,5,5,,56.9563534,41.039642,1471000
38,2,5,,56.9563534,41.039642,1471000
38,3,5,,56.9563534,41.039642,1471000
38,4,5,,56.9563534,41.039642,1471000
38,5,5,,56.9563534,41.039642,1471000
34,11,21,,56.993567,40.993566,1471000
36,2,5,,56.9876457,40.9348893,1472000
35,5,21,,56.993567,40.993566,1474000
35,9,21,,56.993567,40.993566,1474000
34,6,21,,56.9937603,40.9913931,1479000
32,3,5,,57.0204414,40.9599039,1480000
47,2,2,5,57.030582,40.967328,1480000
33,4,5,5,56.973793,41.0020782,1480000
31,4,5,,57.0277549,40.981847,1480000
41,2,5,,57.0197892,41.0183378,1480000
27,8,9,5,56.995749,40.992612,1480000
30,4,5,,56.956178,40.9875851,1480000
34,1,9,5,56.989377,40.970514,1480000
45,1,5,,56.962753,40.9931391,1480000
32,2,5,,57.027862,40.9578421,1480000
37,5,21,,57.0161915,40.9716018,1480000
44,6,17,,57.0353706,40.9229154,1480000
44,6,17,,57.0353706,40.9229154,1480000
33,3,4,,56.9957033,40.9866533,1480000
32,3,5,,56.9565,41.0021861,1480000
41,8,16,,56.9726955,41.0108145,1480000
37,21,21,,57.0174506,40.9797547,1485000
39,4,4,,56.9866205,40.9428117,1485000
37,21,21,,57.0161915,40.9716018,1485000
35,15,21,,57.0161915,40.9716018,1485000
36,16,17,,56.977752,40.9784829,1486000
35,4,21,,56.993567,40.993566,1486000
36,13,17,,56.971823,40.9763411,1488000
36,13,17,,56.9737395,40.9811957,1488000
36,3,20,,56.993567,40.993566,1488000
36,13,17,,56.9737395,40.9811957,1488000
36,3,21,,56.993567,40.993566,1488000
36,3,21,,56.9951428,40.98361,1488000
43,1,3,5,56.981156,40.9622323,1490000
31,5,5,,56.969436,41.011696,1490000
31,3,14,5,56.998916,40.9970414,1490000
31,5,14,5,56.998916,40.9970414,1490000
55,2,2,,56.996471,41.0053269,1490000
45,1,5,5,56.993031,40.9903841,1490000
31,3,5,5,57.0139949,40.984027,1490000
32,1,5,5,57.0148054,40.976702,1490000
32,6,10,,56.981177,40.993567,1490000
32,2,3,,56.978551,40.9623192,1490000
46,1,5,4,57.017007,40.9625341,1490000
41,9,9,,57.0268556,40.9258377,1490000
41,2,5,,57.0031743,40.9390652,1490000
35,1,4,5,57.024502,40.965851,1490000
30,2,4,,57.000319,40.946484,1490000
36,20,21,,57.016309,40.972288,1490000
32,2,5,4,56.971684,41.0028601,1490000
46,5,5,,56.975195,40.9741038,1490000
52,5,5,4,57.002317,40.9259269,1490000
44,1,5,,57.0037748,40.9588742,1490000
46,1,5,4,57.017007,40.9625341,1490000
41,9,9,,57.0268556,40.9258377,1491000
33,8,14,,56.971523,40.9709699,1492000
33,10,14,,56.971523,40.9709699,1492000
33,10,14,,56.971523,40.9709699,1492000
33,10,14,,56.971523,40.9709699,1492000
33,9,14,,56.971523,40.9709699,1492000
33,8,14,,56.971523,40.9709699,1492000
33,10,14,,56.971523,40.9709699,1492000
33,8,14,,56.971523,40.9709699,1492000
33,8,14,,56.971523,40.9709699,1492000
33,10,14,,56.971523,40.9709699,1492000
33,10,14,,56.971523,40.9709699,1492000
36,5,5,,56.9908674,40.9306046,1495000
33,10,10,,56.981177,40.993567,1495000
39,4,4,,56.9866205,40.9428117,1495000
34,13,21,,56.9951428,40.98361,1496000
44,6,17,,57.0353706,40.9229154,1496000
32,10,10,,56.979075,40.9998909,1498000
38,4,5,,56.9563534,41.039642,1498000
36,5,5,,56.9536959,41.0432389,1498000
36,4,5,,56.9536959,41.0432389,1498000
37,2,5,,56.9536959,41.0432389,1498000
38,4,5,,56.9536959,41.0432389,1498000
43,5,5,,56.973635,40.969411,1499000
42,1,5,5,56.966309,40.971756,1499000
35,13,18,,56.9714079,41.0268386,1499000
46,4,5,5,57.0453204,40.9480145,1500000
73,1,2,5,56.9738698,41.0463081,1500000
43,1,5,5,56.968771,40.9651901,1500000
42,14,17,,56.9726955,41.0108145,1500000
38,1,5,,56.978993,40.937982,1500000
30,5,5,4,56.9667695,40.9798743,1500000
45,11,17,,56.9752859,40.978288,1500000
45,4,4,,57.0208598,40.9603857,1500000
44,5,5,,56.959098,40.98957,1500000
44,1,5,5,56.973593,40.965474,1500000
32,1,5,,57.0192,40.958978,1500000
32,1,5,,57.01772,40.9641571,1500000
40,15,21,,57.0161915,40.9716018,1500000
39,1,2,5,56.958758,41.0447119,1500000
37,1,3,5,57.0082774,40.9573044,1500000
39,1,2,,57.0031743,40.9390652,1500000
38,1,5,5,56.954496,41.003877,1500000
30,3,5,,56.9720147,41.0092389,1500000
47,2,3,,56.998334,40.989921,1500000
45,2,5,4,56.9859523,41.0179357,1500000
35,4,17,,57.0353706,40.9229154,1500000
41,5,5,,57.0309157,40.984445,1500000
37,4,5,4,57.0374901,40.9146136,1500000
42,5,5,,57.003372,40.958128,1500000
40,7,9,,57.0268556,40.9258377,1500000
43,3,14,,57.0344665,40.9242812,1500000
67,1,2,,57.027387,40.984346,1500000
31,1,5,5,56.95983,41.023409,1500000
31,1,5,,56.9633693,40.9940312,1500000
54,2,3,,56.9736604,41.0440619,1500000
38,18,21,,57.0161915,40.9716018,1500000
36,5,5,,56.9908674,40.9306046,1500000
33,5,10,,56.981177,40.993567,1500000
32,6,10,,56.981177,40.993567,1500000
35,15,21,,57.0161915,40.9716018,1500000
35,15,21,,57.0161915,40.9716018,1500000
44,1,5,,56.966821,40.962173,1500000
63,1,4,5,56.985744,41.017261,1500000
39,2,9,,56.953432,41.053158,1500000
40,5,9,,56.9521751,41.0472715,1500000
33,3,5,4,57.0198529,40.959945,1500000
41,15,17,,56.9726955,41.0108145,1500000
42,3,14,,57.0349765,40.925136,1500000
38,3,14,,57.0349765,40.925136,1500000
31,1,4,5,56.969288,40.9658511,1500000
31,2,5,5,57.011707,40.9854479,1500000
31,4,5,,57.014566,40.973982,1500000
43,1,2,5,57.036982,40.947323,1500000
67,1,2,,57.027387,40.984346,1500000
63,1,3,5,56.985744,41.017261,1500000
29,1,5,5,57.014297,40.982206,1500000
31,1,4,5,56.969288,40.9658511,1500000
30,5,5,5,57.0140441,41.0178378,1500000
30,5,5,5,56.970754,41.008009,1500000
43,3,4,5,56.998567,41.036717,1500000
39,2,9,,56.953432,41.053158,1500000
37,4,5,,56.9563534,41.039642,1500000
41,1,5,,57.0353509,40.970889,1500000
33,4,5,,56.9563534,41.039642,1501000
32,6,10,,56.981177,40.993567,1502000
36,18,21,,57.016309,40.972288,1502000
36,8,17,,56.9737395,40.9811957,1502000
32,5,10,,56.981177,40.993567,1503000
35,16,21,,56.993567,40.993566,1503000
32,3,10,,56.981177,40.993567,1503000
32,6,10,,56.981177,40.993567,1503000
32,5,10,,56.981177,40.993567,1503000
37,5,5,,56.9563534,41.039642,1504000
36,4,5,,56.9536959,41.0432389,1504000
35,13,18,,56.9714079,41.0268386,1505000
33,3,10,,56.981177,40.993567,1505000
36,4,15,,56.971523,40.9709699,1506000
36,4,14,,56.971523,40.9709699,1506000
36,3,14,,56.971523,40.9709699,1506000
36,3,15,,56.971523,40.9709699,1506000
39,1,5,,56.9563534,41.039642,1507000
39,1,5,,56.9564969,41.0394451,1507000
42,1,5,,56.9563534,41.039642,1508000
41,1,5,,56.9563534,41.039642,1508000
32,3,10,,56.981177,40.993567,1508000
32,10,3,,56.981177,40.993567,1508000
32,3,10,,56.981177,40.993567,1508000
32,6,10,,56.981177,40.993567,1508000
32,3,10,,56.981177,40.993567,1508000
36,3,5,,56.9876457,40.9348893,1508000
36,3,5,,56.9876457,40.9348893,1508000
36,3,5,,56.9536959,41.0432389,1508000
37,2,5,,56.9563534,41.039642,1508000
36,7,21,,56.993567,40.993566,1509000
40,17,17,,56.9744,40.9744806,1510000
30,5,5,4,56.9667695,40.9798743,1510000
36,4,5,,56.9563534,41.039642,1510000
37,20,21,,57.016309,40.972288,1510000
37,4,5,,56.9563534,41.039642,1510000
36,3,5,,56.9563534,41.039642,1514000
37,2,5,,56.9536959,41.0432389,1514000
37,3,5,,56.9563534,41.039642,1514000
38,2,10,,56.9589899,40.9946997,1516000
37,5,5,,56.988297,41.0202753,1516000
37,2,5,,56.9563534,41.039642,1516000
37,5,5,,56.9563534,41.039642,1516000
35,20,21,,57.0161915,40.9716018,1517000
35,20,21,,57.0162657,40.9721007,1518000
45,9,17,,56.9737395,40.9811957,1520000
39,4,4,,56.9863957,40.9424629,1520000
40,14,14,5,56.998916,40.9970414,1520000
96,2,2,1,56.9900746,40.9920583,1520000
43,4,9,,57.0268556,40.9258377,1520000
42,3,14,,57.0349765,40.925136,1520000
38,4,5,,56.9726955,41.0108145,1524000
38,2,5,,56.9563534,41.039642,1524000
31,8,10,,56.9888949,40.9754689,1528000
37,1,10,,56.981177,40.993567,1528000
37,20,21,,57.0161708,40.9708645,1529000
40,11,14,,56.9726955,41.0108145,1530000
47,4,5,4,56.987734,41.0344419,1530000
54,2,5,,57.0031743,40.9390652,1530000
57,3,3,,56.9796964,40.958572,1530000
37,4,9,,56.9536959,41.0432389,1530000
42,3,3,,57.021506,40.964676,1530000
43,2,5,,57.0160115,41.0081131,1530000
34,4,5,,57.0143258,41.0159808,1530000
42,1,5,,56.976655,40.9659836,1530000
36,1,5,,56.9908674,40.9306046,1530000
36,1,5,,56.9908674,40.9306046,1530000
36,4,5,,56.9908674,40.9306046,1530000
36,4,5,,56.9908674,40.9306046,1530000
36,5,5,,56.9908674,40.9306046,1530000
36,5,5,,56.9908674,40.9306046,1530000
36,1,5,,56.9908674,40.9306046,1530000
36,1,5,,56.9908674,40.9306046,1530000
36,4,5,,56.9908674,40.9306046,1530000
36,4,5,,56.9908674,40.9306046,1530000
36,5,5,,56.9908674,40.9306046,1530000
36,1,5,,56.9908674,40.9306046,1530000
36,1,5,,56.9908674,40.9306046,1530000
36,5,5,,56.9908674,40.9306046,1530000
36,1,5,,56.9908674,40.9306046,1530000
